AST%_advanced,Age,BLK%_advanced,BPM_advanced,DBPM_advanced,DRB%_advanced,DWS_advanced,G_advanced,MP_advanced,OBPM_advanced,ORB%_advanced,OWS_advanced,PER_advanced,Player,Pos,Rk_advanced,STL%_advanced,TRB%_advanced,Tm,USG%_advanced,VORP_advanced,WS/48_advanced,WS_advanced,type,year
14.8,31,5.8,4.5,5.1,26,2.9,70,1451,-0.6,9.5,2.6,15.9,Andrew Bogut,C,54,1.1,18.3,GSW,11.4,2.4,0.18,5.4,advanced,2016
6.3,35,0.4,1.6,-0.3,12.8,0.3,30,206,1.8,1.7,0.4,14.1,Matt Bonner,C,55,1.5,7.5,SAS,13.7,0.2,0.181,0.8,advanced,2016
15.8,19,0.8,-3.1,-2.4,8.4,0.7,76,2108,-0.6,1.4,1.2,11.9,Devin Booker,SG,56,1,4.8,PHO,23,-0.6,0.043,1.9,advanced,2016
8.2,28,2.1,1.4,2.3,20.4,2.6,79,1632,-0.9,11.9,1.8,14.4,Trevor Booker,PF,57,1.9,16.2,UTA,14.6,1.4,0.128,4.3,advanced,2016
12.1,31,1.5,2.1,-0.3,21.1,2.3,53,1778,2.3,3.2,4.1,20.2,Chris Bosh,PF,58,1,12.4,MIA,24.7,1.8,0.172,6.4,advanced,2016
9.8,25,0.6,0.2,-0.3,7.3,2.8,76,2536,0.5,2,2,13.2,Avery Bradley,SG,59,2.2,4.6,BOS,19.8,1.4,0.09,4.8,advanced,2016
13.1,36,2.7,-4,1.5,27,0.3,17,225,-5.5,4.2,-0.1,11.4,Elton Brand,C,60,2,15.2,PHI,16.9,-0.1,0.036,0.2,advanced,2016
10,29,0.9,-3.1,-1,10.4,1.2,82,1669,-2.2,2.8,0.1,9.9,Corey Brewer,SF,61,2.5,6.6,HOU,17.8,-0.5,0.035,1.2,advanced,2016
26,31,0.7,-3.3,-2.8,7.5,0.7,69,1108,-0.5,2,0.2,11.8,Aaron Brooks,PG,62,1.4,4.8,CHI,22.9,-0.4,0.04,0.9,advanced,2016
4.8,23,0.7,-5,-1.1,11.3,0.1,29,599,-4,1.6,-0.4,4.9,Anthony Brown,SF,63,1.2,6.3,LAL,11,-0.5,-0.024,-0.3,advanced,2016
28,25,1.3,-9.5,-1.4,12.8,0.1,8,61,-8.1,0,-0.3,4.4,Lorenzo Brown,PG,64,2.4,6.2,PHO,24.9,-0.1,-0.157,-0.2,advanced,2016
13.9,24,1.2,-2.6,-1.3,11.5,0.4,62,982,-1.4,2.6,0.2,11.3,Markel Brown,SG,65,2,7,BRK,18.9,-0.2,0.031,0.6,advanced,2016
19.1,37,0.5,-2.5,-3.3,12.3,0.5,66,1863,0.8,2.3,-0.9,14.9,Kobe Bryant,SF,66,1.7,7.1,LAL,32.2,-0.2,-0.01,-0.4,advanced,2016
10.2,27,0.9,-1.7,0.3,12.6,1,66,929,-2,5,0.4,10.7,Chase Budinger,SF,67,1.7,8.8,TOT,14.5,0.1,0.073,1.4,advanced,2016
9.2,24,0.4,0,0,14.3,0.4,37,429,0,3.4,0.8,12,Reggie Bullock,SF,68,1.2,8.6,DET,11.4,0.2,0.134,1.2,advanced,2016
19.7,23,0.4,-2,-2.5,8,1.2,64,1366,0.4,1.5,0.9,14,Trey Burke,PG,69,1.4,4.8,UTA,25.3,0,0.074,2.1,advanced,2016
13.9,24,0.4,-2.5,-1.6,13.6,0.8,31,797,-0.9,2.4,0.7,14.3,Alec Burks,SG,70,1.2,8,UTA,25.9,-0.1,0.09,1.5,advanced,2016
8.3,35,0.5,-2.6,-1.1,10.4,0.1,17,176,-1.5,3.1,0.1,11.3,Caron Butler,SF,71,2.5,6.8,SAC,16.2,0,0.071,0.3,advanced,2016
21.4,26,1.3,4,0.3,11.6,2.7,67,2474,3.6,3.4,6.5,21.3,Jimmy Butler,SG,72,2.2,7.6,CHI,24.4,3.7,0.177,9.1,advanced,2016
7.7,36,4.1,1.8,2.7,13.5,0.9,46,432,-0.9,0.8,0.4,13.4,Rasual Butler,SF,73,1.5,7.4,SAS,12.6,0.4,0.146,1.3,advanced,2016
3.2,20,1.9,-11.6,-0.2,2.6,0,6,43,-11.4,2.7,-0.3,-7.7,Bruno Caboclo,SF,74,2.4,2.7,TOR,16.9,-0.1,-0.283,-0.3,advanced,2016
22.4,34,0.3,-0.1,-0.6,11,1.4,72,2024,0.5,1.2,2.7,12.3,Jose Calderon,PG,75,1.6,6.2,NYK,12.6,1,0.096,4,advanced,2016
7.8,22,0.5,1.1,0.6,8.6,2.7,76,2789,0.6,2.6,2.6,12.4,Kentavious Caldwell-Pope,SG,76,2,5.5,DET,18.2,2.2,0.092,5.3,advanced,2016
11.3,24,0.5,-2.7,-2.9,8.8,0.5,77,1966,0.2,1.1,0.9,11.1,Isaiah Canaan,SG,77,1.4,4.8,PHI,19.9,-0.4,0.035,1.4,advanced,2016
5.1,21,5.2,0.5,1.7,22.7,2,77,1471,-1.2,14.4,2.4,18.3,Clint Capela,C,78,2,18.5,HOU,16.1,0.9,0.144,4.4,advanced,2016
5.5,29,0.6,0.2,0.3,13.1,1,26,786,0,4.6,0.2,11.9,DeMarre Carroll,SF,79,2.9,8.9,TOR,18.5,0.4,0.074,1.2,advanced,2016
8.9,39,1.5,-1.2,-1.2,13.6,0.8,60,1005,-0.1,3.4,1,12.7,Vince Carter,SG,80,1.9,8.3,MEM,18.5,0.2,0.084,1.8,advanced,2016
26.6,24,2.1,-0.8,0.9,15.7,1.6,54,1649,-1.6,3.4,-0.4,13.9,Michael Carter-Williams,PG,81,2.5,9.6,MIL,21.3,0.5,0.035,1.2,advanced,2016
7.5,27,0.7,-0.3,-0.6,20.1,1.5,69,1880,0.3,3.4,2.1,13.9,Omri Casspi,SF,82,1.4,11.8,SAC,17.8,0.8,0.092,3.6,advanced,2016
3.8,22,3.8,0.7,1.5,16.6,1.4,66,1412,-0.8,10.3,2.4,15.3,Willie Cauley-Stein,C,83,1.6,13.5,SAC,13.2,1,0.13,3.8,advanced,2016
26.6,29,0.9,1.5,-0.3,11.5,1.5,61,1373,1.8,1.9,2.3,17.3,Mario Chalmers,PG,84,3.3,6.5,TOT,21.9,1.2,0.132,3.8,advanced,2016
6,33,2.2,-0.5,1.3,27.5,1.6,66,1618,-1.9,11.5,2.1,14.7,Tyson Chandler,C,85,1.1,19.3,PHO,12.7,0.6,0.112,3.8,advanced,2016
0,24,0,3.2,-6.6,0,0,1,6,9.7,18.3,0,32,Rakeem Christmas,PF,86,0,9.1,IND,14.7,0,0.343,0,advanced,2016
15.3,24,1.7,-3,-1.3,9.7,0.6,66,578,-1.8,2.6,0.3,11.5,Ian Clark,SG,87,1.4,6.3,GSW,19.5,-0.2,0.075,0.9,advanced,2016
0,23,0,-9.5,-9.7,18,0,3,6,0.2,0,0,23.9,Coty Clarke,SF,88,0,8.8,BOS,35.5,0,0.025,0,advanced,2016
13.8,23,0.2,-1.4,-2,9.6,0.4,79,2552,0.6,3.8,1.7,14.3,Jordan Clarkson,SG,89,1.7,6.6,LAL,22.8,0.4,0.039,2.1,advanced,2016
22,27,0.3,-3.7,-1.4,13.5,0.5,45,1198,-2.4,0.9,-0.6,10.8,Norris Cole,PG,90,1.5,7,NOP,21.7,-0.5,-0.004,-0.1,advanced,2016
21.7,28,0.1,-0.4,-2.2,6.8,0.7,74,2219,1.8,1.4,4.5,15.9,Darren Collison,PG,91,1.6,4.1,SAC,19.2,0.9,0.113,5.2,advanced,2016
9.6,35,1.7,-1.2,1.3,15.2,0.7,59,699,-2.5,11.2,0.1,7.7,Nick Collison,PF,92,1.1,13.3,OKC,10.6,0.1,0.053,0.8,advanced,2016
32.7,28,0.8,1.7,-1.9,9.3,1.1,56,1761,3.7,1.6,4.2,19.4,Mike Conley,PG,93,2,5.3,MEM,22.4,1.7,0.144,5.3,advanced,2016
9.9,23,0,-8.2,-2.4,15.9,0.1,34,143,-5.8,8.3,-0.3,4.6,Pat Connaughton,SG,94,0.7,12.1,POR,18.7,-0.2,-0.076,-0.2,advanced,2016
10.3,31,0,-7.7,-5.2,6.5,0,24,156,-2.5,0.7,-0.1,5.4,Chris Copeland,PF,95,0.7,3.7,MIL,17.3,-0.2,-0.017,-0.1,advanced,2016
10.8,23,0,-12,-2.7,0,0,8,39,-9.3,0,-0.2,1.7,Bryce Cotton,PG,96,3.7,0,TOT,16.5,-0.1,-0.168,-0.1,advanced,2016
17,25,3.3,2.6,1.6,28.2,3.3,65,2246,1,7.7,2.4,23.6,DeMarcus Cousins,C,97,2.2,18,SAC,35.4,2.6,0.122,5.7,advanced,2016
8.4,25,1.6,-0.2,0,20.9,2.1,67,1903,-0.2,3.6,-0.1,13.2,Robert Covington,SF,98,2.7,12,PHI,21.5,0.9,0.05,2,advanced,2016
7.2,23,0.6,-0.7,-1.1,9.7,1.2,81,2105,0.4,1.4,3.1,12.2,Allen Crabbe,SG,99,1.5,5.6,POR,16.4,0.7,0.098,4.3,advanced,2016
14,35,0.4,-2.6,-2.4,6.3,1.5,79,2126,-0.2,1,1.8,14,Jamal Crawford,SG,100,1.2,3.7,LAC,24.9,-0.3,0.076,3.3,advanced,2016
8.9,25,1.2,2.8,1.3,14.2,3.5,73,2308,1.5,3.2,3.8,15.8,Jae Crowder,SF,101,2.7,8.6,BOS,18.5,2.8,0.152,7.3,advanced,2016
5.6,28,1.4,-1.2,-0.1,10.4,0.7,80,1971,-1.1,3.1,1.5,8.6,Dante Cunningham,SF,102,1.1,6.6,NOP,11,0.4,0.052,2.1,advanced,2016
6.9,24,0.4,-5.9,-1.3,9.6,0.4,44,410,-4.6,0.8,-0.3,5.9,Jared Cunningham,SG,103,1.8,5.3,TOT,16.5,-0.4,0.014,0.1,advanced,2016
14.2,25,0.4,-1.5,-2.4,7.9,0.2,44,692,0.9,1.4,1.2,13.8,Seth Curry,PG,104,1.5,4.7,SAC,17.4,0.1,0.097,1.4,advanced,2016
33.7,27,0.4,12.5,0.1,13.6,4.1,79,2700,12.4,2.9,13.8,31.5,Stephen Curry,PG,105,3,8.6,GSW,32.6,9.8,0.318,17.9,advanced,2016
7.6,24,0.5,-1.1,-2.7,11.6,0.4,43,476,1.6,1.6,0.6,14.9,Troy Daniels,SG,106,1.2,6.5,CHO,20.4,0.1,0.11,1.1,advanced,2016
10,22,4.7,2.2,1.2,26.4,2.8,61,2164,1,6.4,4.4,25,Anthony Davis,PF,107,1.8,16.1,NOP,29.6,2.3,0.16,7.2,advanced,2016
7.7,26,3.3,3.3,2.5,24.2,2.3,81,1684,0.8,14.4,4.4,18.7,Ed Davis,PF,108,1.7,19.3,POR,12.7,2.3,0.192,6.7,advanced,2016
0,22,2.7,-6.6,-1.7,7.4,0,6,29,-4.9,7.6,0,7.1,Branden Dawson,PF,109,0,7.5,LAC,8.5,0,0.069,0,advanced,2016
2.7,26,5.4,-1.3,1.3,25.7,1.1,58,705,-2.6,10.4,1.2,17,Dewayne Dedmon,C,110,1.6,17.9,ORL,15.2,0.1,0.162,2.4,advanced,2016
7.7,23,0.6,-2.6,-0.4,16.5,0.2,14,279,-2.2,3.1,0,9.6,Bryce Dejean-Jones,SG,111,1.8,9.5,NOP,14.1,0,0.033,0.2,advanced,2016
0,21,0,0.5,5.8,18.5,0,3,6,-5.3,0,0,10.8,Sam Dekker,SF,112,8.2,9.2,HOU,0,0,0.116,0,advanced,2016
26.2,25,0.4,-1.6,-1.4,7.8,1.6,76,1867,-0.2,2,2.2,11.3,Matthew Dellavedova,PG,113,1.2,4.9,CLE,15.9,0.2,0.098,3.8,advanced,2016
9,30,0.9,1.9,0.6,15.4,2.8,74,2394,1.3,5.3,3.5,15,Luol Deng,PF,114,1.6,10.5,MIA,17.4,2.3,0.128,6.4,advanced,2016
20.8,26,0.6,1.4,-1.2,11.5,2.4,78,2804,2.7,2.7,7.5,21.5,DeMar DeRozan,SG,115,1.5,7.1,TOR,29.8,2.4,0.169,9.9,advanced,2016
18.4,33,1.2,1.2,1.4,13.9,2.2,76,1386,-0.1,4.9,1.6,14,Boris Diaw,PF,116,1,9.6,SAS,17,1.1,0.132,3.8,advanced,2016
10.1,26,3.5,2.4,2.4,22.1,2.5,82,2220,0,8.3,3.4,17.1,Gorgui Dieng,C,117,2.1,15.3,MIN,16.7,2.5,0.127,5.9,advanced,2016
20.9,22,0,-5.1,-2,9.3,0.1,12,159,-3.1,2.6,0,8.9,Spencer Dinwiddie,PG,118,1,5.8,DET,20.7,-0.1,0.028,0.1,advanced,2016
28.7,29,0.6,0.7,-0.6,10.4,2.3,72,2363,1.3,2.7,2.4,15.5,Goran Dragic,PG,120,1.5,6.6,MIA,21.9,1.6,0.096,4.7,advanced,2016
4.4,22,3.2,-0.5,1.6,34.2,5.5,81,2666,-2.1,15.6,2,21.2,Andre Drummond,C,121,2.3,24.5,DET,24.1,1,0.133,7.4,advanced,2016
11.4,30,0.7,1,0.6,12.6,2,81,2098,0.3,2.8,2.6,11.7,Jared Dudley,PF,122,1.7,7.6,WAS,12.7,1.6,0.105,4.6,advanced,2016
5.6,24,0,-6.7,-2.8,9,0,1,24,-3.9,9.1,0,4.2,Duje Dukan,SF,123,2,9,SAC,17.7,0,-0.057,0,advanced,2016
15.3,39,3.9,4.1,5,23.8,3.6,61,1536,-0.8,8.8,1.6,16.9,Tim Duncan,C,124,1.6,16.6,SAS,17.6,2.4,0.163,5.2,advanced,2016
8.1,35,1,-2.1,-0.9,11,0.5,31,703,-1.2,1.2,0.4,9.1,Mike Dunleavy,SF,125,1,6.2,CHI,14.4,0,0.063,0.9,advanced,2016
24.2,27,2.5,7.9,0.9,21.8,3.5,72,2578,7,2,11,28.2,Kevin Durant,SF,126,1.3,12.4,OKC,30.6,6.4,0.27,14.5,advanced,2016
5.7,24,1.5,-8.2,-1.1,15.4,0.1,17,154,-7.1,2.9,-0.3,2.2,Cleanthony Early,SF,127,0.7,9.2,NYK,14.9,-0.2,-0.075,-0.2,advanced,2016
5,24,0.6,-4.7,-3.2,16.3,0.1,26,147,-1.5,1.5,0,11,Jarell Eddie,SF,128,1.7,8.8,WAS,20.7,-0.1,0.046,0.1,advanced,2016
7.8,28,0.3,-3.2,-2.3,10.9,0.3,76,1615,-0.9,1.4,0.5,10.1,Wayne Ellington,SG,129,1.5,6.1,BRK,17.5,-0.5,0.025,0.8,advanced,2016
22.2,30,1.1,0.3,0.9,9.1,3.9,81,2734,-0.6,1.7,0.4,13.7,Monta Ellis,SG,130,2.7,5.4,IND,21.2,1.6,0.075,4.3,advanced,2016
10.1,25,1.3,2.4,-1,7.4,0.2,22,329,3.4,6.9,0.7,17.8,James Ennis,SF,131,2.4,7.1,TOT,19.8,0.4,0.133,0.9,advanced,2016
21.9,21,0.1,-4.8,-2.3,10.7,0.3,46,654,-2.4,2.3,0.1,10.7,Tyler Ennis,PG,132,1.9,6.6,MIL,17.1,-0.5,0.03,0.4,advanced,2016
1.2,28,3,-2.6,0.2,18.8,0.3,30,251,-2.8,4.8,0.3,12.6,Jeremy Evans,SF,133,1.2,11.8,DAL,11.7,0,0.119,0.6,advanced,2016
34.6,26,0.9,1.7,0,16.4,0.6,25,765,1.7,2.8,0.8,17.9,Tyreke Evans,SG,134,2.1,9.3,NOP,24.7,0.7,0.087,1.4,advanced,2016
5.8,26,4.8,-0.1,1.4,21.9,1.3,46,770,-1.5,13.5,1.4,17.7,Festus Ezeli,C,135,1.1,18,GSW,18.2,0.4,0.171,2.7,advanced,2016
8.1,26,2.9,0.9,-0.1,23,1.5,67,1694,1,15.1,4,21,Kenneth Faried,PF,136,0.9,19,DEN,21,1.2,0.156,5.5,advanced,2016
20.6,29,0.6,-1.2,-1.4,8.6,0.2,12,291,0.2,1.5,0.2,13.2,Jordan Farmar,PG,137,2.7,4.9,MEM,18.9,0.1,0.064,0.4,advanced,2016
8.9,24,3.9,2.7,2.3,19.6,3.4,62,1983,0.4,10,3.8,21.6,Derrick Favors,PF,138,2,14.8,UTA,23.9,2.3,0.173,7.1,advanced,2016
12.1,23,3,0.9,1.4,23.1,0.4,31,321,-0.5,10,0.7,17.6,Cristiano Felicio,C,139,0.9,16.7,CHI,13.7,0.2,0.175,1.2,advanced,2016
20.3,31,0.6,-0.9,0.2,11.1,1.7,80,2192,-1.1,1.8,1,11.9,Raymond Felton,PG,140,1.6,6.5,DAL,18.4,0.6,0.059,2.7,advanced,2016
12.8,23,0.1,0.7,-1.5,8.4,1.7,79,2566,2.1,1.4,4,14.6,Evan Fournier,SF,141,1.9,4.9,ORL,20.1,1.7,0.106,5.7,advanced,2016
14.1,32,1.4,-3.6,-1.3,8.8,0.9,81,1642,-2.3,1.6,-0.4,7.6,Randy Foye,SG,142,1.2,5.2,TOT,15.9,-0.6,0.012,0.4,advanced,2016
33.3,25,0.2,-1.3,-0.7,12.8,0.5,51,741,-0.7,3.8,0.4,13.9,Tim Frazier,PG,143,2.2,8.2,TOT,19.4,0.1,0.062,1,advanced,2016
7.7,26,0,-7.5,-5.3,0,0,6,18,-2.3,0,0,12,Jimmer Fredette,SG,144,2.8,0,TOT,22.8,0,0,0,advanced,2016
8.7,32,1.9,0.5,0,18.6,1.3,70,1200,0.5,3.2,1.6,12.9,Channing Frye,PF-C,145,1.2,10.9,TOT,15.1,0.7,0.119,3,advanced,2016
11.8,27,0.8,1.2,-1.8,14,0.9,53,1839,2.9,3.1,5.4,19,Danilo Gallinari,SF,146,1.1,8.5,DEN,23,1.5,0.165,6.3,advanced,2016
15.7,24,0.8,-0.4,0.1,13,1.8,82,2033,-0.4,2.3,1.4,11.7,Langston Galloway,PG,147,1.9,7.7,NYK,15.6,0.8,0.077,3.3,advanced,2016
16.4,39,1.5,0,2.5,27.9,0.7,38,556,-2.5,3.2,0.4,12.3,Kevin Garnett,PF,148,2.5,15.7,MIN,11.3,0.3,0.092,1.1,advanced,2016
18.9,31,3.6,1,1.7,20.2,1.9,52,1791,-0.7,3.5,1.8,17.7,Marc Gasol,C,149,1.4,11.5,MEM,23.4,1.3,0.098,3.7,advanced,2016
21.7,35,4.7,4,3.5,28.7,3.9,72,2291,0.5,7.3,3.2,21.7,Pau Gasol,C,150,0.9,18.2,CHI,24.6,3.5,0.149,7.1,advanced,2016
8,29,1.7,-0.4,0.1,15.9,2.1,70,2379,-0.4,4.7,1.8,15.5,Rudy Gay,SF,151,2,10.4,SAC,22.4,1,0.078,3.8,advanced,2016
6.2,28,0.7,-0.8,1,13,0.9,73,1632,-1.8,3.9,1,8.4,Alonzo Gee,SF,152,1.9,8.3,NOP,9.2,0.5,0.056,1.9,advanced,2016
20.3,25,0.8,4.5,1,18.7,4.8,81,2819,3.5,3.1,4.4,20.9,Paul George,SF,153,2.7,10.9,IND,30.4,4.6,0.157,9.2,advanced,2016
8.3,30,2.9,1.6,1.7,15.9,2.2,73,1936,-0.1,11.4,3.2,15.7,Taj Gibson,PF,154,1.2,13.7,CHI,14.6,1.7,0.133,5.4,advanced,2016
23.6,38,0.8,3.6,1.3,11.7,2.3,58,1134,2.3,2.7,1.5,17.8,Manu Ginobili,SG,155,3,7.3,SAS,23.6,1.6,0.16,3.8,advanced,2016
7.4,23,5.9,3.7,4.8,27.7,3.8,61,1932,-1.1,12.6,2.6,17.5,Rudy Gobert,C,156,1.2,20.2,UTA,14.2,2.8,0.16,6.4,advanced,2016
6,34,2.9,-5,0.1,21.3,0.4,30,305,-5.1,10.1,-0.4,7.5,Drew Gooden,PF,157,1.3,15.6,WAS,17.5,-0.2,-0.005,0,advanced,2016
17.2,21,1,-4.6,-1.7,11.5,0.5,57,1114,-2.9,2.6,-0.4,11.1,Archie Goodwin,PG,158,1.2,6.9,PHO,23.2,-0.7,0.004,0.1,advanced,2016
10.3,20,2.4,1.8,1.2,21.3,2.2,78,1863,0.6,9,3.2,17,Aaron Gordon,PF,159,1.6,15.1,ORL,17.3,1.8,0.139,5.4,advanced,2016
12.7,27,0.8,-0.6,-2.2,6.9,0.4,45,1481,1.6,0.7,1.7,13.5,Eric Gordon,SG,160,1.4,3.7,NOP,20.3,0.5,0.069,2.1,advanced,2016
7.5,31,3.4,1.2,1.7,26.3,3.1,75,2256,-0.5,10.8,4.2,19,Marcin Gortat,C,161,1,18.4,WAS,18.9,1.8,0.156,7.3,advanced,2016
13.3,27,3.3,-3.6,0.6,2.2,0.1,8,50,-4.1,2.2,-0.1,12.4,Andrew Goudelock,PG,162,5.9,2.2,HOU,24.8,0,-0.033,0,advanced,2016
10.4,21,4.7,-1.3,1.3,14.3,1.6,77,2066,-2.6,5,0.5,12.6,Jerami Grant,SF,163,1.3,9.5,PHI,18,0.4,0.05,2.1,advanced,2016
21.8,23,0.6,-3.4,-1.1,10.2,1,76,1265,-2.3,2,-0.2,11.2,Jerian Grant,PG,164,2,6.2,NYK,19,-0.5,0.03,0.8,advanced,2016
9.3,28,2.4,2.7,3,13.6,4.1,79,2062,-0.2,2.7,0.2,10.5,Danny Green,SG,165,2,8.4,SAS,14.6,2.5,0.099,4.2,advanced,2016
29,25,3,5.8,3.9,23,5.1,81,2808,2,5.5,6,19.3,Draymond Green,PF,166,2,14.7,GSW,18.8,5.5,0.19,11.1,advanced,2016
11,24,0,-2,-2.2,8.2,0,9,42,0.1,8.4,0.1,12.4,Erick Green,PG,167,1.3,8.3,TOT,15.2,0,0.121,0.1,advanced,2016
5.6,30,0.9,-3,-1.8,9.7,1.4,69,1557,-1.2,1.9,0.3,10.1,Gerald Green,SG,168,1.3,5.9,MIA,19.8,-0.4,0.052,1.7,advanced,2016
7.7,25,2.1,-1.9,-0.3,19.3,1.4,78,1446,-1.6,10.5,1.2,14.6,JaMychal Green,PF,169,1.6,14.7,MEM,19.8,0,0.086,2.6,advanced,2016
10,29,1.5,-1.7,-0.7,13.3,1.7,80,2253,-1,3.6,1.3,13,Jeff Green,SF,170,1.3,8.3,TOT,20.2,0.2,0.065,3.1,advanced,2016
27.2,26,1.1,3.3,1.6,22.3,1.6,35,1170,1.7,4.8,2.2,22.1,Blake Griffin,PF,171,1.2,13.7,LAC,29.8,1.6,0.156,3.8,advanced,2016
40.3,27,0,-3.2,-2.4,12.3,0.1,12,63,-0.8,0,0.2,19.1,Jorge Gutierrez,PG,172,2.4,6.1,CHO,15.6,0,0.201,0.3,advanced,2016
4.4,23,0.7,-4.2,-1.5,12.8,1.1,66,1313,-2.7,2.1,-0.6,6.9,P.J. Hairston,SF,173,1.2,7.3,TOT,16.4,-0.7,0.021,0.6,advanced,2016
12.9,25,0.8,-2.2,-1,18.9,0.2,11,304,-1.2,4.2,0,12.4,Jordan Hamilton,SF,174,1.3,11.3,NOP,20.7,0,0.03,0.2,advanced,2016
3.5,30,1.7,-2.7,-0.1,15.8,0.5,44,343,-2.6,12.6,0.5,12.5,Tyler Hansbrough,PF,175,1.8,14.2,CHO,14.7,-0.1,0.134,1,advanced,2016
8.9,23,0.6,-2.1,-1.2,9.8,1,51,864,-0.9,0.9,0.9,11.7,Tim Hardaway,SG,176,1.2,5.4,ATL,16.2,0,0.105,1.9,advanced,2016
35.4,26,1.4,6.7,-0.4,15.6,2.6,82,3125,7.1,2.2,10.7,25.3,James Harden,SG,177,2.2,8.8,HOU,32.5,6.9,0.204,13.3,advanced,2016
6.9,22,1.9,-0.2,0.2,13.3,1.3,78,1457,-0.4,7.5,1.6,13.3,Maurice Harkless,SF,178,1.7,10.4,POR,15.6,0.7,0.096,2.9,advanced,2016
0,26,0,-4.6,-3.3,3.2,0,5,35,-1.3,0,0,6.9,Justin Harper,PF,179,1.4,1.6,DET,16,0,0.039,0,advanced,2016
7.2,22,2.4,-1.9,-0.7,11.7,0.2,39,379,-1.2,7.2,0.7,14.6,Montrezl Harrell,PF,180,1.4,9.5,HOU,14.5,0,0.118,0.9,advanced,2016
14.5,32,0.8,0.3,0.4,10.3,1.3,64,1280,-0.1,1.5,1.2,13.1,Devin Harris,PG,181,2.4,5.9,DAL,17.9,0.7,0.095,2.5,advanced,2016
9.5,21,0.6,0.2,-0.7,7.7,1.2,76,2439,0.9,2.4,2.8,12.7,Gary Harris,SG,182,2,5,DEN,16.5,1.3,0.079,4,advanced,2016
18.2,24,0,-6.6,-1.6,22.5,0,5,15,-5,0,0,3.4,Joe Harris,SG,183,0,11.3,CLE,15.1,0,-0.032,0,advanced,2016
10.6,23,1.3,1,0.4,18.6,2.5,76,2513,0.7,4.1,4.1,16.2,Tobias Harris,PF,184,1.3,11.2,TOT,19.3,1.9,0.126,6.6,advanced,2016
3,21,0,-5.5,0.1,13.1,0.1,21,93,-5.6,4.7,-0.2,4.3,Aaron Harrison,SG,185,3.2,8.8,CHO,13.7,-0.1,-0.014,0,advanced,2016
7.6,35,0.6,-4.5,0.1,27.4,0.4,37,260,-4.6,4.5,0,9.1,Udonis Haslem,PF,186,1,16.3,MIA,12.8,-0.2,0.072,0.4,advanced,2016
16.3,27,2.1,-0.6,1.3,20.6,1.4,57,1035,-1.9,5.3,0.6,12.4,Spencer Hawes,PF,187,1.1,12.9,CHO,17.1,0.4,0.09,1.9,advanced,2016
11.3,32,0,-9.4,-0.6,37,0,2,24,-8.9,0,0,1.6,Chuck Hayes,C,188,0,18.4,HOU,10.5,0,-0.016,0,advanced,2016
18.2,25,0.8,2.5,-0.1,13.5,3.4,80,2893,2.6,2.5,5.5,18.3,Gordon Hayward,SF,189,1.7,8,UTA,25.7,3.3,0.147,8.9,advanced,2016
8.2,28,1,-3.3,-1.4,13.7,1,72,1431,-1.9,2.3,1,12.9,Gerald Henderson,SG,190,1.4,8,POR,20.2,-0.5,0.068,2,advanced,2016
9,25,9.7,1.6,3.1,15.8,1.1,57,960,-1.5,10.4,1.2,18.6,John Henson,C,191,1,13.2,MIL,19.1,0.9,0.117,2.3,advanced,2016
11.2,20,1,-2.8,-0.9,11.8,1,79,1413,-1.9,2.2,-0.1,9.4,Mario Hezonja,SF,192,1.4,6.9,ORL,16.9,-0.3,0.029,0.9,advanced,2016
8,29,4.6,-1.3,1.9,15.8,1,81,1878,-3.1,7.3,1.1,11.2,Roy Hibbert,C,193,0.9,11.4,LAL,12.9,0.3,0.056,2.2,advanced,2016
8.7,27,2.6,-3,-0.1,24.1,0.5,35,436,-2.9,9.8,0.3,16.8,JJ Hickson,C,194,1.7,16.8,TOT,22.6,-0.1,0.088,0.8,advanced,2016
14.1,33,1.9,0.2,1.8,21.6,1.6,57,1094,-1.6,5.2,1.1,16.8,Nene Hilario,PF,195,2.4,13.2,WAS,21.6,0.6,0.12,2.7,advanced,2016
15.5,29,0.5,1.5,0.5,10.3,2.8,74,2524,1.1,2.5,3.4,13.2,George Hill,PG,196,1.6,6.5,IND,15.8,2.2,0.118,6.2,advanced,2016
9.5,28,2,-0.7,0.9,21.2,2.3,73,1513,-1.7,11.3,1.6,16.4,Jordan Hill,C,197,1.2,16.3,IND,20.3,0.5,0.124,3.9,advanced,2016
9.6,24,1,0,1.3,15.9,1.3,59,866,-1.3,4.9,0.8,12.2,Solomon Hill,SF,198,2.1,10.5,IND,13.2,0.4,0.117,2.1,advanced,2016
10.9,22,0.2,-3.6,-1.6,11.9,0.3,38,383,-2,1.4,0.2,10.7,Darrun Hilliard,SG,199,1.2,6.4,DET,19.1,-0.2,0.066,0.5,advanced,2016
16,35,0.2,-3.7,-1,10.2,0.5,46,631,-2.7,1.4,0.1,7.2,Kirk Hinrich,PG,200,1.2,5.9,TOT,11.6,-0.3,0.044,0.6,advanced,2016
37.3,25,1,1.7,-1.3,10.5,1.2,65,1831,3.1,1.6,2.2,19.7,Jrue Holiday,PG,201,2.4,5.9,NOP,28.9,1.7,0.089,3.4,advanced,2016
10.7,26,1.8,-2.5,0.3,10.5,0.9,53,773,-2.7,1.7,-0.3,9.4,Justin Holiday,SG,202,2.1,6.2,TOT,16.2,-0.1,0.04,0.6,advanced,2016
