pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CH,8/16/17,83.3,2.5705,5.499,Marco Gonzales,592518,594835,field_out,hit_into_play,,,,,3,Manny Machado pops out to second baseman Robinson Cano.  ,R,R,L,SEA,BAL,X,4,popup,2,0,2017,1.5643,0.589,0.7202,3.1252,null,null,null,0,1,Top,139.02,140.6,,,572287,,null,-7.3353,-120.985,-0.1848,16.8571,21.9677,-26.4871,3.6703,1.6302,null,80,69,83.714,2181,6.505,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,53.9935,0,0,0,1,0,0,3,2,3,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CH,6/2/18,83.3,3.0189,5.2044,Marco Gonzales,608654,594835,field_out,hit_into_play,,,,,6,Johnny Field flies out to center fielder Guillermo Heredia.  ,R,R,L,SEA,TB,X,8,fly_ball,1,1,2018,1.3379,0.483,0.5337,2.0861,null,null,null,0,5,Top,93.66,72.68,,,572287,,180603_033014,-8.2575,-120.9603,-1.6298,14.6104,23.0338,-27.3788,3.4801,1.2976,308,88,36.9,82.914,2150,6.096,530281,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.404,0.016,0.022,0,1,0,0,3,33,3,Changeup,2,0,0,2,0,2,0,2,Infield shift,Standard
CH,4/3/18,83.3,3.044,5.3967,Marco Gonzales,452254,594835,strikeout,swinging_strike,,,,,14,Hunter Pence strikes out swinging.  ,R,R,L,SF,SEA,S,2,null,1,2,2018,1.1944,0.5492,0.6991,0.9647,null,null,null,2,2,Bot,null,null,,,571679,,180403_212704,-7.6105,-121.0401,-4.7843,12.9692,21.3826,-26.2005,3.2838,1.4881,null,null,null,82.869,2244,5.868,529480,594835,571679,592387,429664,572122,516416,628338,543829,571745,54.6293,null,null,0,1,0,0,null,18,6,Changeup,0,4,0,4,4,0,0,4,Standard,Standard
CH,9/11/18,83.3,2.6698,5.5126,Marco Gonzales,642336,594835,null,foul,,,,,9,null,R,R,L,SEA,SD,S,null,null,0,1,2018,1.5552,0.4643,0.5643,1.4936,null,null,null,1,1,Top,null,null,,,572287,,180912_021320,-7.7583,-121.0175,-3.6246,16.5422,23.5769,-27.2191,3.3,1.5,4,49.7,-24.1,82.553,1958,5.876,531578,594835,572287,592387,429664,572122,543829,452655,571745,592325,54.6234,null,null,null,null,null,null,null,2,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,5/5/18,83.3,2.9223,5.2264,Marco Gonzales,405395,594835,null,ball,,,,,14,null,R,R,L,SEA,LAA,B,null,null,1,2,2018,1.4823,0.6676,0.6028,0.7268,null,545361,null,1,3,Top,null,null,,,572287,,180506_015004,-8.1338,-121.0299,-5.1713,15.9298,21.6758,-24.9427,3.2604,1.6247,null,null,null,83.007,2213,5.995,529902,594835,572287,592387,429664,572122,516416,461865,628338,571745,54.5047,null,null,null,null,null,null,null,19,7,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard
CH,8/22/17,83.3,2.772,5.3337,Marco Gonzales,408252,594835,field_out,hit_into_play,,,,,13,Brandon Phillips grounds out to first baseman Yonder Alonso.  ,R,R,L,ATL,SEA,X,3,ground_ball,2,1,2017,1.3601,0.6864,-0.0913,1.0987,null,null,null,1,5,Bot,145.82,175.36,,,572287,,null,-9.1322,-120.7818,-4.5845,14.8976,21.5452,-24.8691,3.1408,1.3532,null,82.9,-20.7,82.976,2066,6.081,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.4207,0.067,0.064,0,1,0,0,2,40,4,Changeup,1,0,1,0,0,1,1,0,Standard,Standard
CH,5/5/18,83.3,3.0058,5.2567,Marco Gonzales,405395,594835,null,foul,,,,,9,null,R,R,L,SEA,LAA,S,null,null,1,1,2018,1.4712,0.8522,0.6642,1.8477,null,545361,null,1,3,Top,null,null,,,572287,,180506_014748,-8.1239,-120.9456,-2.9496,15.7841,24.1687,-23.6286,3.2197,1.4314,null,null,null,82.374,2250,5.848,529902,594835,572287,592387,429664,572122,516416,461865,628338,571745,54.652,null,null,null,null,null,null,null,19,3,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard
CH,6/24/18,83.3,2.7884,5.4713,Marco Gonzales,593428,594835,field_out,hit_into_play,,,,,5,Xander Bogaerts flies out to left fielder Denard Span.  ,R,R,L,BOS,SEA,X,7,fly_ball,3,2,2018,1.2933,0.8113,0.2307,2.4956,null,null,null,1,2,Bot,79.82,104.67,,,572287,,180624_173146,-8.3272,-121.0489,-1.9521,14.1724,22.7514,-24.1204,3.3876,1.3672,248,89.6,54.2,82.929,2313,6.036,530569,594835,572287,592387,543829,572122,461865,452655,628338,571745,54.4648,0.008,0.004,0,1,0,0,3,11,6,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
CH,8/6/17,83.3,2.5528,5.1969,Marco Gonzales,460077,594835,strikeout,swinging_strike,,,,,14,Drew Butera strikes out swinging.  ,R,R,L,KC,SEA,S,2,null,2,2,2017,0.7426,0.0678,0.3219,0.8483,null,null,460086,1,3,Bot,null,null,,,572287,,null,-6.5723,-121.1039,-3.7223,8.5199,21.4658,-31.038,3.0163,1.1983,null,null,null,83.632,2095,6.344,491764,594835,572287,502143,429664,572122,516416,592325,628338,547982,54.1529,null,null,0,1,0,0,null,26,5,Changeup,0,7,0,7,7,0,0,7,Standard,Standard
CH,8/3/18,83.3,2.927,5.3069,Marco Gonzales,434778,594835,field_out,hit_into_play,,,,,12,"Kendrys Morales grounds out, second baseman Dee Gordon to first baseman Ryon Healy.  ",R,R,L,SEA,TOR,X,4,ground_ball,1,1,2018,1.2992,1.0261,1.4724,2.6681,null,607680,545341,2,3,Top,144.87,153.24,,,572287,,180804_024746,-5.8461,-121.1273,-1.5561,13.8371,25.108,-22.1203,3.4124,1.68,3,80.9,-38.3,82.774,2271,6.118,531063,594835,572287,592387,543829,572122,516416,628338,457727,571745,54.3822,0.063,0.064,0,1,0,0,2,20,3,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CH,4/29/18,83.3,2.8334,5.2383,Marco Gonzales,570481,594835,strikeout,swinging_strike,,,,,14,Erik Gonzalez strikes out swinging.  ,R,R,L,CLE,SEA,S,2,null,2,2,2018,1.7426,0.42,1.7393,2.232,null,null,null,0,5,Bot,null,null,,,572287,,180429_183559,-5.8812,-121.2818,-1.3555,18.2254,20.6054,-27.9885,3.4591,1.4688,null,null,null,83.542,1899,6.126,529826,594835,572287,592387,429664,572122,516416,592325,543829,571745,54.3733,null,null,0,1,0,0,null,42,7,Changeup,2,5,2,5,5,2,2,5,Standard,Standard
CH,4/29/18,83.3,2.8928,5.2969,Marco Gonzales,446386,594835,null,foul,,,,,12,null,R,R,L,CLE,SEA,S,null,null,1,2,2018,1.7571,0.7276,1.0827,2.4436,null,null,null,2,4,Bot,null,null,,,572287,,180429_182144,-7.527,-120.9313,-1.4488,18.5597,24.7744,-25.07,3.359,1.4592,null,null,null,82.637,2314,6.091,529826,594835,572287,592387,429664,572122,516416,592325,543829,571745,54.4086,null,null,null,null,null,null,null,37,4,Changeup,2,5,2,5,5,2,2,5,Standard,Standard
CH,8/22/17,83.3,2.8465,5.3965,Marco Gonzales,542255,594835,field_out,hit_into_play,,,,,3,"Ender Inciarte grounds out, third baseman Kyle Seager to first baseman Yonder Alonso.  ",R,L,L,ATL,SEA,X,5,ground_ball,2,1,2017,1.6279,0.5866,0.3086,2.5824,null,null,null,0,1,Bot,113.7,172.33,,,572287,,null,-8.7511,-120.8835,-1.1724,17.1366,20.2717,-26.5521,2.9598,1.1722,11,71.8,-12.6,82.407,2080,5.53,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.9715,0.065,0.058,0,1,0,0,2,4,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,5/5/18,83.2,2.811,5.3045,Marco Gonzales,527043,594835,null,called_strike,,,,,6,null,R,R,L,SEA,LAA,S,null,null,0,0,2018,1.5269,0.8173,0.5037,2.5234,null,446359,null,0,4,Top,null,null,,,572287,,180506_021045,-8.1612,-120.7887,-1.4472,16.323,23.9719,-24.2575,3.4159,1.5877,null,null,null,82.398,2295,5.924,529902,594835,572287,592387,429664,572122,516416,461865,628338,571745,54.5759,null,null,null,null,null,null,null,27,1,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CH,7/22/18,83.2,3.0031,5.5083,Marco Gonzales,641313,594835,null,swinging_strike,,,,,6,null,R,R,L,SEA,CWS,S,null,null,2,1,2018,1.2407,0.5032,0.5152,2.1999,null,null,null,0,1,Top,null,null,,,572287,,180722_201124,-7.997,-120.8585,-2.1223,13.4156,21.0158,-27.1445,3.4114,1.5656,null,null,null,82.697,2097,5.81,530891,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.6898,null,null,null,null,null,null,null,1,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,8/22/17,83.2,2.6716,5.2253,Marco Gonzales,518692,594835,null,ball,,,,,14,null,R,L,L,ATL,SEA,B,null,null,2,2,2017,1.661,0.472,1.4558,1.4903,null,null,408252,1,3,Bot,null,null,,,572287,,null,-5.9365,-120.9029,-3.0761,17.2533,20.3503,-27.238,3.4124,1.5643,null,null,null,83.115,2015,6.002,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.4996,null,null,null,null,null,null,null,23,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard
CH,8/16/17,83.2,2.6267,5.4389,Marco Gonzales,641820,594835,null,swinging_strike,,,,,13,null,R,R,L,SEA,BAL,S,null,null,0,1,2017,1.4396,0.7607,-0.0205,0.8798,null,null,null,1,4,Top,null,null,,,572287,,null,-8.7843,-120.6528,-5.4277,15.604,22.2663,-24.0002,3.63,1.4893,null,null,null,82.786,2121,6.082,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.4165,null,null,null,null,null,null,null,25,2,Changeup,1,1,1,1,1,1,1,1,Standard,Standard
CH,5/23/18,83.2,2.9373,5.4871,Marco Gonzales,572039,594835,null,ball,,,,,14,null,R,R,L,OAK,SEA,B,null,null,0,0,2018,1.5347,0.49,1.7305,2.034,null,null,null,2,7,Bot,null,null,,,572287,,180524_040058,-5.7607,-120.9612,-2.3714,16.1412,24.8985,-27.142,3.7394,1.7228,null,null,null,82.903,2210,6.264,530145,594835,572287,592387,493596,572122,516416,592325,628338,607430,54.2339,null,null,null,null,null,null,null,52,1,Changeup,0,1,0,1,1,0,0,1,Standard,Standard
CH,6/13/17,83.2,2.0606,5.5896,Marco Gonzales,444489,594835,field_out,hit_into_play,,,,,8,Manny Pina lines out to third baseman Greg Garcia.  ,R,R,L,STL,MIL,X,5,line_drive,2,1,2017,1.3709,1.1176,0.0033,1.805,null,null,null,2,2,Top,94.54,167.42,,,518700,,null,-7.2617,-120.7754,-4.3549,14.5618,21.3614,-20.7974,3.1247,1.2982,144,96.8,9.9,82.681,2213,5.855,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.6484,0.842,0.82,0,1,0,0,4,11,4,Changeup,1,0,0,1,0,1,0,1,Standard,Standard
CH,5/12/18,83.2,2.8413,5.516,Marco Gonzales,543510,594835,null,ball,,,,,9,null,R,R,L,DET,SEA,B,null,null,1,0,2018,1.5293,0.8999,0.7526,1.4351,null,600869,592206,1,1,Bot,null,null,,,572287,,180512_202258,-7.6905,-120.7368,-4.5628,16.2887,24.0122,-22.8183,3.2956,1.5279,null,null,null,82.497,2071,6.019,529997,594835,572287,592387,429664,572122,516416,628338,543829,571745,54.4797,null,null,null,null,null,null,null,7,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,5/5/18,83.2,3.0445,5.231,Marco Gonzales,527043,594835,null,ball,,,,,14,null,R,R,L,SEA,LAA,B,null,null,1,0,2018,1.5446,0.5919,0.9012,1.3124,null,405395,592743,1,6,Top,null,null,,,572287,,180506_025037,-7.8422,-120.7805,-3.5939,16.4752,24.4743,-25.9837,3.4464,1.6589,null,null,null,82.431,2196,5.999,529902,594835,572287,592387,429664,572122,516416,461865,628338,571745,54.5013,null,null,null,null,null,null,null,43,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CH,6/8/18,83.2,3.1584,5.3604,Marco Gonzales,621002,594835,field_out,hit_into_play,,,,,14,Daniel Robertson flies out to right fielder Mitch Haniger.  ,R,R,L,TB,SEA,X,9,fly_ball,0,0,2018,1.6848,0.904,1.2159,1.9455,null,null,null,2,5,Bot,159.82,111.09,,,572287,,180609_005330,-7.6734,-120.8108,-3.0096,17.8489,26.3073,-23.0952,3.6046,1.413,256,73.8,31,82.261,2298,6.045,530356,594835,572287,596129,543829,572122,516416,592325,628338,571745,54.4533,0.321,0.355,0,1,0,0,3,44,1,Changeup,1,4,1,4,4,1,1,4,Standard,Standard
CH,6/29/18,83.2,2.8473,5.4899,Marco Gonzales,593528,594835,null,ball,,,,,12,null,R,R,L,SEA,KC,B,null,null,0,1,2018,1.598,0.92,1.5525,3.0625,null,null,null,0,5,Top,null,null,,,572287,,180630_031426,-6.0331,-120.8675,-0.8332,16.6783,24.9806,-23.3609,3.3001,1.7879,null,null,null,82.51,2139,6.058,530630,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.4423,null,null,null,null,null,null,null,29,2,Changeup,2,0,0,2,0,2,0,2,Standard,Standard
CH,8/16/17,83.2,2.4082,5.408,Marco Gonzales,641820,594835,null,foul,,,,,7,null,R,R,L,SEA,BAL,S,null,null,2,1,2017,1.4562,0.6138,-0.5118,1.5925,null,null,570731,1,1,Top,null,null,,,572287,,null,-9.4824,-120.63,-3.4773,15.9568,21.8417,-25.7462,3.6313,1.4906,15,76.7,-4.9,83.081,2181,6.25,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.2492,null,null,null,null,null,null,null,4,4,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard
CH,6/29/18,83.2,2.9568,5.4349,Marco Gonzales,593160,594835,null,swinging_strike,,,,,8,null,R,R,L,SEA,KC,S,null,null,0,1,2018,1.243,0.7234,0.0246,1.9924,null,null,null,0,4,Top,null,null,,,572287,,180630_025127,-8.9754,-120.7224,-2.7867,13.5842,22.21,-24.9509,3.3317,1.4228,null,null,null,82.282,2250,5.71,530630,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.79,null,null,null,null,null,null,null,19,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,8/6/17,83.2,2.5139,5.3379,Marco Gonzales,460077,594835,null,ball,,,,,14,null,R,R,L,KC,SEA,B,null,null,1,0,2017,0.7885,0.2018,0.2145,0.8096,null,null,null,0,5,Bot,null,null,,,572287,,null,-6.7896,-120.8901,-4.3435,8.9748,21.9432,-29.6091,3.1979,1.3855,null,null,null,83.258,2282,6.247,491764,594835,572287,502143,429664,572122,516416,592325,628338,547982,54.2498,null,null,null,null,null,null,null,42,2,Changeup,2,7,2,7,7,2,2,7,Standard,Standard
CH,7/22/18,83.2,3.077,5.4341,Marco Gonzales,541645,594835,field_out,hit_into_play,,,,,14,"Avisail Garcia grounds out, third baseman Kyle Seager to first baseman Ryon Healy.  ",R,R,L,SEA,CWS,X,5,ground_ball,0,1,2018,1.2127,0.4943,0.9118,1.8768,null,null,null,0,2,Top,106.39,164.26,,,572287,,180722_204342,-7.2228,-120.9799,-2.6853,13.0428,21.1282,-27.1193,3.5604,1.7106,2,75.4,-47.7,82.796,2160,5.827,530891,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.6729,0.1,0.082,0,1,0,0,2,12,2,Changeup,5,0,0,5,0,5,0,5,Standard,Standard
CH,8/22/17,83.2,2.748,5.3032,Marco Gonzales,621020,594835,null,swinging_strike,,,,,14,null,R,R,L,ATL,SEA,S,null,null,3,1,2017,1.4618,0.3579,0.9167,2.1772,null,null,null,2,4,Bot,null,null,,,572287,,null,-6.8893,-120.8316,-1.4212,15.3267,21.5942,-28.6953,3.5229,1.5241,null,null,null,82.474,2078,5.723,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.7781,null,null,null,null,null,null,null,32,5,Changeup,1,0,1,0,0,1,1,0,Standard,Standard
CH,6/8/18,83.2,3.042,5.4655,Marco Gonzales,460576,594835,null,swinging_strike,,,,,12,null,R,R,L,TB,SEA,S,null,null,0,0,2018,1.904,0.7642,0.9513,2.589,null,null,null,1,4,Bot,null,null,,,572287,,180609_003011,-8.4162,-120.6865,-1.4998,20.0569,26.13,-24.7885,3.5201,1.5307,null,null,null,82.152,2181,6.016,530356,594835,572287,596129,543829,572122,516416,592325,628338,571745,54.4819,null,null,null,null,null,null,null,33,1,Changeup,0,3,0,3,3,0,0,3,Standard,Standard
CH,8/16/17,83.2,2.3475,5.2998,Marco Gonzales,592518,594835,null,called_strike,,,,,7,null,R,R,L,SEA,BAL,S,null,null,2,0,2017,1.5039,0.9246,-0.5641,1.6044,null,null,542921,1,5,Top,null,null,,,572287,,null,-9.7286,-120.6801,-3.876,16.793,22.2929,-22.4189,3.548,1.5877,null,null,null,83.928,2101,6.823,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,53.6759,null,null,null,null,null,null,null,38,3,Changeup,3,4,4,3,4,3,4,3,Standard,Standard
CH,4/24/18,83.2,2.7974,5.3735,Marco Gonzales,570560,594835,strikeout,swinging_strike,,,,,9,Yolmer Sanchez strikes out swinging.  ,R,R,L,CWS,SEA,S,2,null,2,2,2018,1.4335,0.5848,0.747,1.5728,null,null,641313,0,6,Bot,null,null,,,572287,,180424_225623,-7.5018,-120.9523,-3.3719,15.5158,24.23,-26.0048,3.3159,1.4656,null,null,null,83.043,2455,6.299,529757,594835,572287,596129,429664,572122,516416,592325,543829,571745,54.2003,null,null,0,1,0,0,null,44,5,Changeup,0,1,0,1,1,0,0,1,Standard,Strategic
CH,8/3/18,83.2,2.9487,5.3574,Marco Gonzales,431145,594835,null,ball,,,,,12,null,R,R,L,SEA,TOR,B,null,null,0,1,2018,1.392,0.8027,1.8316,2.5118,null,null,null,1,4,Top,null,null,,,572287,,180804_025710,-5.2259,-121.0026,-1.6267,14.5355,22.9502,-24.2807,3.1819,1.5651,null,null,null,82.847,2115,6.022,531063,594835,572287,592387,543829,572122,516416,628338,457727,571745,54.4782,null,null,null,null,null,null,null,25,2,Changeup,0,1,1,0,1,0,1,0,Standard,Standard
CH,7/22/18,83.2,2.9778,5.2872,Marco Gonzales,541645,594835,field_out,hit_into_play,,,,,14,Avisail Garcia flies out to right fielder Mitch Haniger.  ,R,R,L,SEA,CWS,X,9,fly_ball,0,0,2018,1.3316,0.4576,0.0346,1.3881,null,null,547989,0,7,Top,164.42,87.82,,,572287,,180722_220210,-9.3873,-120.9478,-3.4616,14.8314,20.3418,-27.2173,3.5604,1.7106,279,86.3,43.2,83.846,2123,6.464,530891,594835,572287,592387,543829,572122,516416,452655,628338,571745,54.0364,0.01,0.011,0,1,0,0,3,48,1,Changeup,5,2,2,5,2,5,2,5,Standard,Standard
CH,9/22/18,83.2,2.6459,5.6196,Marco Gonzales,643396,594835,null,ball,,,,,14,null,R,R,L,TEX,SEA,B,null,null,1,1,2018,1.3909,0.687,1.3233,2.0944,null,null,null,1,2,Bot,null,null,,,572287,,180923_004045,-5.746,-121.0655,-2.9665,14.7515,23.6862,-25.0822,3.3307,1.5696,null,null,null,83.142,2059,6.257,531726,594835,572287,592387,429664,572122,516416,628338,543829,571745,54.2421,null,null,null,null,null,null,null,14,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,8/16/17,83.2,2.5976,5.3365,Marco Gonzales,572073,594835,null,ball,,,,,13,null,R,R,L,SEA,BAL,B,null,null,2,1,2017,1.576,1.0796,-0.2074,1.2549,null,null,null,1,5,Top,null,null,,,572287,,null,-9.4392,-120.6227,-4.9583,17.119,22.6118,-20.9437,3.3343,1.4876,null,null,null,82.902,2364,6.207,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.2915,null,null,null,null,null,null,null,34,4,Changeup,3,1,1,3,1,3,1,3,Standard,Standard
CH,4/14/18,83.2,2.8006,5.5506,Marco Gonzales,592192,594835,null,foul,,,,,12,null,R,R,L,SEA,OAK,S,null,null,2,1,2018,1.851,1.1691,0.932,2.7756,null,null,null,1,1,Top,null,null,,,571679,,180415_011548,-7.7756,-120.7414,-2.0837,19.3431,24.4863,-20.7779,3.4643,1.6084,78,76.6,82.8,82.257,1996,5.901,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.5986,null,null,null,null,null,null,null,2,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,9/16/18,83.2,2.8295,5.6913,Marco Gonzales,592743,594835,field_out,hit_into_play,,,,,14,Andrelton Simmons pops out to second baseman Robinson Cano.  ,R,R,L,LAA,SEA,X,4,popup,0,1,2018,1.4948,0.6622,0.3476,1.428,null,null,null,2,3,Bot,136.08,153.13,,,571679,,180916_212634,-8.5535,-120.7752,-4.5762,16.1673,22.6963,-25.081,3.4557,1.6036,117,62.2,64.6,82.903,2272,6.147,531645,594835,571679,592387,429664,572122,461865,452655,543829,571745,54.3527,0.003,0.003,0,1,0,0,3,27,2,Changeup,3,1,3,1,1,3,3,1,Standard,Standard
CH,8/16/17,83.2,2.697,5.3242,Marco Gonzales,448801,594835,null,called_strike,,,,,5,null,R,L,L,SEA,BAL,S,null,null,0,1,2017,1.4828,0.623,-0.2561,2.7206,null,null,null,0,5,Top,null,null,,,572287,,null,-9.6025,-120.6993,-0.7651,16.2027,20.6879,-26.1211,3.9613,1.628,null,null,null,83.256,2219,6.223,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.2763,null,null,null,null,null,null,null,33,2,Changeup,3,1,1,3,1,3,1,3,Infield shift,Standard
CH,5/23/18,83.2,2.9442,5.5208,Marco Gonzales,543760,594835,null,ball,,,,,14,null,R,R,L,OAK,SEA,B,null,null,0,2,2018,1.4096,0.7821,0.8112,0.917,null,null,null,0,6,Bot,null,null,,,572287,,180524_033647,-7.5364,-120.7165,-5.5273,15.0418,23.3002,-23.8031,3.6006,1.6621,null,null,null,82.446,2348,5.926,530145,594835,572287,592387,493596,572122,516416,592325,628338,607430,54.5719,null,null,null,null,null,null,null,42,3,Changeup,0,1,0,1,1,0,0,1,Standard,Standard
CH,4/24/18,83.2,3.1141,5.389,Marco Gonzales,571602,594835,null,foul,,,,,9,null,R,R,L,CWS,SEA,S,null,null,1,2,2018,1.2831,0.8054,0.4438,1.6663,null,null,456078,1,4,Bot,null,null,,,572287,,180424_222127,-8.5348,-120.654,-3.505,14.116,25.8435,-23.9658,3.2879,1.4634,null,null,null,82.153,2443,6.007,529757,594835,572287,596129,429664,572122,516416,592325,543829,571745,54.4927,null,null,null,null,null,null,null,30,5,Changeup,0,1,0,1,1,0,0,1,Standard,Standard
CH,5/23/18,83.1,2.8764,5.5621,Marco Gonzales,543760,594835,null,foul,,,,,14,null,R,R,L,OAK,SEA,S,null,null,0,1,2018,1.4126,0.558,0.8521,1.9258,null,null,null,0,6,Bot,null,null,,,572287,,180524_033622,-7.3208,-120.7011,-2.8962,15.0842,23.7882,-26.4481,3.6089,1.6812,null,null,null,82.523,2225,6.033,530145,594835,572287,592387,493596,572122,516416,592325,628338,607430,54.4655,null,null,null,null,null,null,null,42,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard
CH,8/8/18,83.1,2.806,5.5409,Marco Gonzales,134181,594835,null,foul,,,,,14,null,R,R,L,TEX,SEA,S,null,null,1,2,2018,1.2656,0.8092,0.5691,0.8819,596059,462101,null,1,1,Bot,null,null,,,572287,,180808_182813,-7.4669,-120.6305,-5.6714,13.5795,23.3998,-23.5582,3.54,1.61,null,null,null,82.209,2266,5.819,531131,594835,572287,592387,543829,572122,516416,452655,457727,571745,54.6798,null,null,null,null,null,null,null,9,6,Changeup,0,1,0,1,1,0,0,1,Standard,Standard
CH,8/22/17,83.1,2.7166,5.3362,Marco Gonzales,621020,594835,null,ball,,,,,13,null,R,R,L,ATL,SEA,B,null,null,2,1,2017,1.0561,0.6289,-0.7383,1.2415,null,452095,null,1,2,Bot,null,null,,,572287,,null,-9.8762,-120.5184,-4.1852,11.8915,18.8426,-25.5412,3.5179,1.5341,null,null,null,83.188,2133,6.097,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.4047,null,null,null,null,null,null,null,15,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,6/13/17,83.1,2.12,5.4655,Marco Gonzales,542979,594835,null,swinging_strike,,,,,14,null,R,R,L,STL,MIL,S,null,null,1,1,2017,1.3846,0.3725,0.3926,1.0172,null,null,null,0,3,Top,null,null,,,518700,,null,-6.541,-120.6094,-4.4177,14.5547,21.8476,-27.9987,3.3838,1.5668,null,null,null,82.546,2399,5.898,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.6089,null,null,null,null,null,null,null,18,3,Changeup,2,0,0,2,0,2,0,2,Standard,Standard
CH,8/16/17,83.1,2.478,5.4791,Marco Gonzales,641820,594835,null,blocked_ball,,,,,13,null,R,R,L,SEA,BAL,B,null,null,0,1,2017,1.6141,1.0312,-0.127,0.0764,null,null,570731,1,1,Top,null,null,,,572287,,null,-8.9522,-120.1486,-7.7136,17.1676,23.6905,-21.0514,3.9054,1.831,null,null,null,82.027,2147,5.958,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.5407,null,null,null,null,null,null,null,4,2,Changeup,0,1,1,0,1,0,1,0,Strategic,Standard
CH,8/13/18,83.1,2.8797,5.6003,Marco Gonzales,572039,594835,field_out,hit_into_play,,,,,13,"Stephen Piscotty grounds out, third baseman Kyle Seager to first baseman Ryon Healy.  ",R,R,L,OAK,SEA,X,5,ground_ball,2,2,2018,1.549,0.8708,-0.0239,1.3328,501981,592192,null,2,5,Bot,94.47,165.77,,,572287,,180814_033921,-9.5766,-120.5441,-4.9205,16.8061,23.4391,-23.0466,3.2682,1.5095,37,77.1,1.4,82.488,2114,6.054,531192,594835,572287,592387,461865,572122,516416,457727,628338,571745,54.4448,0.176,0.166,0,1,0,0,2,44,6,Changeup,4,1,4,1,1,4,4,1,Standard,Standard
CH,4/14/18,83.1,2.6054,5.3107,Marco Gonzales,656305,594835,null,foul,,,,,7,null,R,R,L,SEA,OAK,S,null,null,3,2,2018,1.6271,1.2198,-0.3077,2.0455,null,null,null,0,4,Top,null,null,,,571679,,180415_023356,-9.712,-120.4513,-3.2376,17.5596,25.2772,-20.1129,3.6679,1.4454,126,69.1,17.2,81.996,2246,5.947,529620,594835,571679,596129,429664,572122,516416,400085,543829,571745,54.553,null,null,null,null,null,null,null,32,6,Changeup,5,3,3,5,3,5,3,5,Standard,Standard
