Tm,year,3P%,3P%_Opp,3PA,3PA_Opp,3PM,3PM_Opp,A/TO,AFG%,Assists,Assists_Opp,Blocks,Blocks_Opp,Def_Reb,Def_Reb_Opp,Diff,FG%,FG%.1_Opp,FG%_Opp,FGA,FGA_Opp,FGM,FGM_Opp,FT%,FT%_Opp,FTA,FTA_Opp,FTM,FTM_Opp,Off_Reb,Off_Reb_Opp,PPS,PPS_Opp,PTS,PTS_Opp,Reb_Pct_Def,Reb_Pct_Off,Reb_Pct_Tot,Steals,Steals_Opp,Tech,Tot_Reb,Tot_Reb_Opp,Turnovers,Turnovers_Opp
Detroit,2001,0.35,0.348,1112.0,1229.0,389.0,428.0,1.25,0.453,1629.0,1860.0,447.0,397.0,2626.0,2671.0,30.0,0.424,0.466,0.434,6880.0,6850.0,2919.0,2976.0,0.721,0.736,2233.0,2169.0,1610.0,1596.0,1108.0,1012.0,1.14,1.16,7837.0,7976.0,0.722,0.293,0.503,613.0,669.0,78.0,3734.0,3683.0,1304.0,1274.0
Detroit,2002,0.376,0.362,1509.0,993.0,567.0,359.0,1.48,0.497,1765.0,1638.0,565.0,335.0,2366.0,2511.0,-326.0,0.452,0.474,0.447,6300.0,6546.0,2845.0,2926.0,0.756,0.755,1954.0,1787.0,1478.0,1349.0,810.0,991.0,1.23,1.15,7735.0,7560.0,0.705,0.244,0.476,648.0,651.0,74.0,3176.0,3502.0,1193.0,1273.0
Detroit,2003,0.358,0.344,1488.0,839.0,533.0,289.0,1.47,0.473,1620.0,1501.0,468.0,355.0,2445.0,2528.0,-59.0,0.43,0.461,0.438,6277.0,6269.0,2700.0,2744.0,0.771,0.746,2021.0,1895.0,1559.0,1413.0,883.0,859.0,1.19,1.15,7492.0,7190.0,0.74,0.259,0.496,556.0,568.0,65.0,3328.0,3387.0,1104.0,1149.0
Detroit,2004,0.344,0.302,968.0,1180.0,333.0,356.0,1.37,0.461,1702.0,1561.0,570.0,410.0,2492.0,2353.0,-69.0,0.435,0.441,0.413,6314.0,6378.0,2747.0,2633.0,0.753,0.744,2074.0,1730.0,1561.0,1287.0,1014.0,980.0,1.17,1.08,7388.0,6909.0,0.718,0.301,0.513,659.0,649.0,58.0,3506.0,3333.0,1241.0,1310.0
Detroit,2005,0.345,0.338,1053.0,1213.0,363.0,410.0,1.58,0.472,1787.0,1618.0,497.0,367.0,2507.0,2321.0,-2.0,0.444,0.461,0.43,6421.0,6496.0,2851.0,2791.0,0.739,0.751,2150.0,1790.0,1588.0,1344.0,1054.0,928.0,1.19,1.13,7653.0,7336.0,0.73,0.312,0.523,576.0,610.0,83.0,3561.0,3249.0,1133.0,1135.0
Detroit,2006,0.384,0.325,1451.0,1012.0,557.0,329.0,2.12,0.497,1971.0,1541.0,490.0,285.0,2347.0,2399.0,-214.0,0.455,0.477,0.452,6558.0,6450.0,2983.0,2915.0,0.727,0.736,1950.0,1677.0,1418.0,1235.0,975.0,951.0,1.21,1.15,7941.0,7394.0,0.712,0.289,0.498,580.0,481.0,73.0,3322.0,3350.0,931.0,1145.0
Detroit,2007,0.344,0.339,1305.0,1205.0,449.0,409.0,1.77,0.488,1768.0,1647.0,472.0,290.0,2374.0,2403.0,-204.0,0.454,0.477,0.445,6484.0,6337.0,2942.0,2819.0,0.774,0.74,1988.0,2006.0,1539.0,1484.0,948.0,973.0,1.21,1.19,7872.0,7531.0,0.709,0.283,0.496,583.0,521.0,90.0,3322.0,3376.0,1001.0,1205.0
Detroit,2008,0.366,0.332,1330.0,1233.0,487.0,409.0,1.92,0.495,1831.0,1563.0,472.0,319.0,2423.0,2344.0,-152.0,0.458,0.47,0.437,6551.0,6239.0,2999.0,2727.0,0.767,0.744,1965.0,2047.0,1507.0,1523.0,974.0,865.0,1.22,1.18,7992.0,7386.0,0.737,0.294,0.514,583.0,477.0,59.0,3397.0,3209.0,956.0,1108.0
Detroit,2009,0.349,0.354,1079.0,1228.0,377.0,435.0,1.74,0.483,1689.0,1651.0,377.0,342.0,2448.0,2453.0,9.0,0.454,0.485,0.451,6559.0,6380.0,2981.0,2876.0,0.751,0.775,1849.0,2039.0,1388.0,1580.0,949.0,861.0,1.18,1.22,7727.0,7767.0,0.74,0.279,0.506,493.0,461.0,62.0,3397.0,3314.0,973.0,964.0
Detroit,2010,0.314,0.375,1190.0,1514.0,374.0,568.0,1.45,0.474,1591.0,1898.0,313.0,401.0,2242.0,2420.0,-74.0,0.445,0.526,0.48,6602.0,6172.0,2940.0,2965.0,0.728,0.767,1998.0,2124.0,1455.0,1630.0,1053.0,814.0,1.17,1.32,7709.0,8128.0,0.734,0.303,0.505,596.0,549.0,63.0,3295.0,3234.0,1100.0,1174.0
Detroit,2011,0.376,0.358,1256.0,1461.0,472.0,523.0,1.62,0.495,1730.0,1910.0,328.0,381.0,2236.0,2470.0,-169.0,0.46,0.526,0.486,6647.0,6405.0,3056.0,3110.0,0.737,0.766,1854.0,1962.0,1367.0,1503.0,931.0,866.0,1.2,1.29,7951.0,8246.0,0.721,0.274,0.487,595.0,568.0,63.0,3167.0,3336.0,1067.0,1160.0
Detroit,2012,0.346,0.355,916.0,1114.0,317.0,395.0,1.19,0.468,1232.0,1485.0,278.0,348.0,1882.0,1985.0,-31.0,0.438,0.5,0.462,5232.0,5147.0,2291.0,2378.0,0.752,0.765,1461.0,1518.0,1098.0,1162.0,775.0,703.0,1.15,1.23,5997.0,6313.0,0.728,0.281,0.497,460.0,563.0,32.0,2657.0,2688.0,1033.0,959.0
Detroit,2013,0.356,0.36,1440.0,1676.0,513.0,604.0,1.46,0.487,1742.0,1837.0,400.0,472.0,2463.0,2514.0,29.0,0.449,0.505,0.459,6638.0,6655.0,2979.0,3056.0,0.699,0.762,1870.0,1823.0,1307.0,1389.0,991.0,911.0,1.17,1.22,7778.0,8105.0,0.73,0.283,0.502,574.0,691.0,32.0,3454.0,3425.0,1194.0,1074.0
Detroit,2014,0.321,0.365,1580.0,1872.0,507.0,683.0,1.5,0.482,1714.0,2001.0,395.0,403.0,2525.0,2612.0,-41.0,0.447,0.52,0.47,7124.0,6820.0,3182.0,3208.0,0.67,0.756,2111.0,1967.0,1415.0,1487.0,1196.0,913.0,1.16,1.26,8286.0,8586.0,0.734,0.314,0.514,687.0,670.0,72.0,3721.0,3525.0,1143.0,1184.0
Detroit,2015,0.344,0.355,2043.0,1789.0,703.0,635.0,1.71,0.482,1771.0,1949.0,383.0,391.0,2630.0,2740.0,-58.0,0.432,0.502,0.456,7038.0,6817.0,3041.0,3106.0,0.703,0.772,1838.0,1699.0,1292.0,1312.0,1051.0,877.0,1.15,1.2,8077.0,8159.0,0.75,0.277,0.504,623.0,572.0,39.0,3681.0,3617.0,1037.0,1095.0
Detroit,2016,0.345,0.355,2148.0,1679.0,740.0,596.0,1.5,0.491,1594.0,1766.0,304.0,366.0,2777.0,2763.0,4.0,0.439,0.504,0.461,7087.0,6903.0,3111.0,3182.0,0.668,0.783,2095.0,1726.0,1399.0,1351.0,1021.0,725.0,1.18,1.2,8361.0,8311.0,0.793,0.27,0.521,573.0,583.0,61.0,3798.0,3488.0,1063.0,1059.0
Golden State,2000,0.323,0.367,1069.0,1163.0,345.0,427.0,1.42,0.444,1851.0,2036.0,356.0,495.0,2438.0,2691.0,-44.0,0.42,0.499,0.467,7140.0,6776.0,2996.0,3165.0,0.697,0.754,2147.0,2328.0,1497.0,1755.0,1300.0,1091.0,1.1,1.26,7834.0,8512.0,0.691,0.326,0.497,731.0,690.0,55.0,3738.0,3782.0,1302.0,1338.0
Golden State,2001,0.293,0.379,964.0,1159.0,282.0,439.0,1.37,0.429,1788.0,2045.0,410.0,493.0,2385.0,2693.0,-47.0,0.409,0.504,0.472,7175.0,6740.0,2937.0,3179.0,0.706,0.76,2024.0,2011.0,1428.0,1529.0,1345.0,1039.0,1.06,1.24,7584.0,8326.0,0.697,0.333,0.5,742.0,722.0,52.0,3730.0,3732.0,1301.0,1348.0
Golden State,2002,0.322,0.348,994.0,1162.0,320.0,404.0,1.24,0.452,1706.0,2002.0,523.0,512.0,2493.0,2450.0,202.0,0.429,0.488,0.459,6989.0,6993.0,2998.0,3213.0,0.722,0.763,2344.0,2125.0,1693.0,1622.0,1334.0,1100.0,1.15,1.21,8009.0,8452.0,0.694,0.353,0.519,650.0,706.0,98.0,3827.0,3550.0,1378.0,1176.0
Golden State,2003,0.344,0.372,1235.0,1177.0,425.0,438.0,1.32,0.472,1712.0,1934.0,506.0,491.0,2546.0,2388.0,174.0,0.441,0.482,0.452,6941.0,7175.0,3061.0,3240.0,0.778,0.756,2382.0,2084.0,1853.0,1575.0,1284.0,1204.0,1.21,1.18,8400.0,8493.0,0.679,0.35,0.516,594.0,710.0,84.0,3830.0,3592.0,1295.0,1121.0
Golden State,2004,0.334,0.374,1283.0,1107.0,429.0,414.0,1.39,0.475,1681.0,1762.0,389.0,418.0,2533.0,2532.0,22.0,0.442,0.476,0.445,6511.0,6630.0,2875.0,2948.0,0.725,0.746,2028.0,1875.0,1470.0,1399.0,1002.0,981.0,1.17,1.16,7649.0,7709.0,0.721,0.284,0.502,576.0,666.0,55.0,3535.0,3513.0,1211.0,1145.0
Golden State,2005,0.352,0.363,1774.0,1239.0,624.0,450.0,1.63,0.475,1811.0,1858.0,420.0,417.0,2436.0,2771.0,-323.0,0.43,0.491,0.458,7039.0,6838.0,3029.0,3133.0,0.722,0.745,1955.0,2087.0,1412.0,1555.0,1069.0,1057.0,1.15,1.21,8094.0,8271.0,0.697,0.278,0.478,642.0,570.0,60.0,3505.0,3828.0,1112.0,1257.0
Golden State,2006,0.341,0.351,1832.0,1335.0,625.0,469.0,1.47,0.479,1694.0,1828.0,357.0,409.0,2485.0,2662.0,-182.0,0.433,0.492,0.457,6785.0,6674.0,2939.0,3047.0,0.718,0.743,2190.0,2187.0,1573.0,1624.0,980.0,985.0,1.19,1.23,8076.0,8187.0,0.716,0.269,0.487,604.0,576.0,71.0,3465.0,3647.0,1156.0,1258.0
Golden State,2007,0.356,0.366,1967.0,1664.0,700.0,609.0,1.49,0.512,1950.0,2023.0,466.0,399.0,2456.0,2733.0,-411.0,0.463,0.506,0.461,7048.0,6871.0,3261.0,3171.0,0.717,0.75,2113.0,2419.0,1515.0,1814.0,940.0,1074.0,1.24,1.28,8737.0,8765.0,0.696,0.256,0.471,750.0,680.0,79.0,3396.0,3807.0,1309.0,1525.0
Golden State,2008,0.348,0.368,2185.0,1556.0,761.0,572.0,1.69,0.511,1833.0,1939.0,377.0,413.0,2496.0,2803.0,-315.0,0.459,0.509,0.468,7406.0,6998.0,3403.0,3273.0,0.752,0.759,2044.0,2378.0,1538.0,1806.0,1045.0,1053.0,1.23,1.28,9105.0,8924.0,0.703,0.272,0.479,744.0,567.0,73.0,3541.0,3856.0,1082.0,1384.0
Golden State,2009,0.373,0.38,1475.0,1531.0,550.0,582.0,1.42,0.497,1711.0,1980.0,527.0,414.0,2492.0,2695.0,-415.0,0.458,0.508,0.468,7055.0,7273.0,3231.0,3401.0,0.791,0.779,2392.0,2346.0,1893.0,1828.0,953.0,1165.0,1.26,1.27,8905.0,9212.0,0.681,0.261,0.472,638.0,647.0,78.0,3445.0,3860.0,1201.0,1229.0
Golden State,2010,0.375,0.375,1687.0,1514.0,633.0,567.0,1.53,0.514,1839.0,1979.0,340.0,407.0,2397.0,2842.0,-792.0,0.469,0.525,0.485,7094.0,7033.0,3329.0,3409.0,0.782,0.767,2085.0,2390.0,1631.0,1832.0,753.0,1100.0,1.26,1.31,8922.0,9217.0,0.685,0.209,0.444,761.0,645.0,63.0,3150.0,3942.0,1204.0,1442.0
Golden State,2011,0.392,0.358,1749.0,1586.0,685.0,567.0,1.54,0.51,1847.0,2029.0,406.0,352.0,2370.0,2623.0,-349.0,0.461,0.509,0.467,7047.0,6788.0,3251.0,3173.0,0.761,0.776,1695.0,2262.0,1290.0,1755.0,955.0,1051.0,1.2,1.28,8477.0,8668.0,0.693,0.267,0.475,737.0,672.0,69.0,3325.0,3674.0,1198.0,1324.0
Golden State,2012,0.388,0.365,1351.0,1281.0,524.0,468.0,1.61,0.505,1470.0,1527.0,362.0,328.0,1947.0,2157.0,-439.0,0.457,0.496,0.453,5443.0,5431.0,2489.0,2461.0,0.77,0.747,1235.0,1725.0,951.0,1288.0,640.0,869.0,1.19,1.23,6453.0,6678.0,0.691,0.229,0.461,528.0,499.0,34.0,2587.0,3026.0,915.0,978.0
Golden State,2013,0.403,0.347,1632.0,1896.0,658.0,657.0,1.52,0.506,1845.0,1931.0,346.0,399.0,2801.0,2596.0,149.0,0.458,0.486,0.439,6840.0,6954.0,3130.0,3051.0,0.79,0.748,1744.0,1958.0,1378.0,1464.0,885.0,907.0,1.21,1.18,8296.0,8223.0,0.755,0.254,0.513,567.0,670.0,46.0,3686.0,3503.0,1210.0,1061.0
Golden State,2014,0.38,0.344,2037.0,1656.0,774.0,569.0,1.56,0.517,1912.0,1683.0,407.0,342.0,2819.0,2671.0,40.0,0.462,0.477,0.436,7005.0,6920.0,3236.0,3019.0,0.753,0.765,1731.0,2023.0,1303.0,1548.0,896.0,878.0,1.22,1.18,8549.0,8155.0,0.763,0.251,0.511,642.0,649.0,64.0,3715.0,3549.0,1225.0,1185.0
Golden State,2015,0.398,0.337,2217.0,1757.0,883.0,592.0,1.94,0.54,2248.0,1718.0,496.0,293.0,2814.0,2690.0,-118.0,0.478,0.47,0.428,7137.0,7084.0,3410.0,3031.0,0.768,0.763,1709.0,2011.0,1313.0,1534.0,853.0,963.0,1.26,1.16,9016.0,8188.0,0.745,0.241,0.501,762.0,680.0,50.0,3667.0,3653.0,1156.0,1274.0
Golden State,2016,0.416,0.332,2592.0,1928.0,1077.0,640.0,1.95,0.563,2373.0,1823.0,498.0,336.0,2972.0,2662.0,89.0,0.487,0.479,0.435,7159.0,7330.0,3489.0,3188.0,0.763,0.757,1790.0,2013.0,1366.0,1523.0,816.0,937.0,1.32,1.16,9421.0,8539.0,0.76,0.235,0.513,689.0,710.0,66.0,3788.0,3599.0,1219.0,1130.0
Houston,2000,0.358,0.354,1625.0,990.0,581.0,350.0,1.24,0.494,1774.0,1863.0,438.0,433.0,2586.0,2451.0,116.0,0.45,0.481,0.456,6664.0,7074.0,3001.0,3226.0,0.733,0.779,2145.0,1829.0,1573.0,1425.0,1008.0,1027.0,1.22,1.16,8156.0,8227.0,0.716,0.291,0.508,613.0,735.0,60.0,3594.0,3478.0,1425.0,1126.0
Houston,2001,0.357,0.354,1412.0,1015.0,504.0,359.0,1.34,0.492,1613.0,1735.0,358.0,400.0,2524.0,2420.0,35.0,0.453,0.475,0.449,6494.0,6733.0,2943.0,3020.0,0.758,0.744,2086.0,1862.0,1582.0,1385.0,919.0,988.0,1.23,1.16,7972.0,7784.0,0.719,0.275,0.503,587.0,605.0,81.0,3443.0,3408.0,1204.0,1092.0
Houston,2002,0.335,0.36,1480.0,1028.0,496.0,370.0,1.28,0.465,1482.0,1838.0,445.0,415.0,2411.0,2507.0,-116.0,0.428,0.491,0.464,6629.0,6875.0,2837.0,3191.0,0.741,0.752,1893.0,1623.0,1402.0,1221.0,1025.0,1045.0,1.14,1.16,7572.0,7973.0,0.698,0.29,0.492,537.0,576.0,70.0,3436.0,3552.0,1156.0,988.0
Houston,2003,0.346,0.347,1267.0,1113.0,439.0,386.0,1.18,0.474,1506.0,1683.0,493.0,381.0,2564.0,2353.0,194.0,0.44,0.462,0.433,6461.0,6681.0,2840.0,2891.0,0.768,0.775,2044.0,1805.0,1569.0,1399.0,1024.0,979.0,1.19,1.13,7688.0,7567.0,0.724,0.303,0.518,594.0,663.0,78.0,3588.0,3332.0,1276.0,1082.0
Houston,2004,0.366,0.372,1406.0,1227.0,515.0,457.0,1.15,0.484,1579.0,1689.0,443.0,359.0,2647.0,2351.0,236.0,0.442,0.447,0.412,6195.0,6405.0,2738.0,2636.0,0.773,0.737,1774.0,2024.0,1371.0,1491.0,847.0,907.0,1.19,1.13,7362.0,7220.0,0.745,0.265,0.517,560.0,710.0,72.0,3494.0,3258.0,1373.0,1103.0
Houston,2005,0.364,0.338,1521.0,1343.0,553.0,454.0,1.53,0.486,1733.0,1696.0,378.0,335.0,2601.0,2444.0,48.0,0.443,0.459,0.423,6419.0,6423.0,2846.0,2720.0,0.781,0.742,1986.0,2116.0,1551.0,1571.0,874.0,892.0,1.21,1.16,7796.0,7465.0,0.745,0.263,0.51,563.0,607.0,74.0,3475.0,3336.0,1135.0,1087.0
Houston,2006,0.332,0.369,1414.0,1465.0,469.0,541.0,1.32,0.471,1580.0,1647.0,320.0,373.0,2565.0,2477.0,63.0,0.433,0.472,0.429,6252.0,6310.0,2708.0,2708.0,0.759,0.731,1980.0,2135.0,1502.0,1560.0,849.0,874.0,1.18,1.19,7387.0,7517.0,0.746,0.255,0.505,588.0,582.0,82.0,3414.0,3351.0,1193.0,1094.0
Houston,2007,0.372,0.351,1893.0,1346.0,705.0,472.0,1.47,0.499,1704.0,1588.0,337.0,353.0,2673.0,2548.0,-1.0,0.445,0.466,0.429,6528.0,6503.0,2906.0,2793.0,0.753,0.748,1906.0,2000.0,1436.0,1497.0,880.0,800.0,1.22,1.16,7953.0,7555.0,0.77,0.257,0.515,583.0,571.0,84.0,3553.0,3348.0,1162.0,1163.0
Houston,2008,0.342,0.365,1707.0,1186.0,583.0,433.0,1.56,0.492,1757.0,1548.0,420.0,379.0,2659.0,2441.0,31.0,0.448,0.465,0.433,6698.0,6594.0,3003.0,2852.0,0.726,0.737,1848.0,1912.0,1342.0,1410.0,1002.0,894.0,1.18,1.14,7931.0,7547.0,0.748,0.291,0.523,598.0,622.0,58.0,3661.0,3335.0,1125.0,1094.0
Houston,2009,0.375,0.357,1656.0,1298.0,621.0,464.0,1.44,0.501,1662.0,1620.0,355.0,435.0,2662.0,2399.0,146.0,0.453,0.479,0.444,6526.0,6735.0,2959.0,2991.0,0.805,0.749,1903.0,1730.0,1531.0,1296.0,862.0,873.0,1.24,1.15,8070.0,7742.0,0.753,0.264,0.519,548.0,588.0,56.0,3524.0,3272.0,1158.0,1012.0
Houston,2010,0.351,0.364,1838.0,1344.0,646.0,489.0,1.51,0.494,1790.0,1716.0,318.0,532.0,2471.0,2632.0,-65.0,0.447,0.511,0.475,6923.0,6810.0,3094.0,3236.0,0.772,0.764,2022.0,1917.0,1561.0,1464.0,971.0,875.0,1.21,1.24,8395.0,8425.0,0.738,0.269,0.495,583.0,597.0,38.0,3442.0,3507.0,1188.0,1207.0
Houston,2011,0.367,0.358,1843.0,1250.0,677.0,448.0,1.76,0.503,1955.0,1707.0,371.0,449.0,2549.0,2552.0,-15.0,0.454,0.5,0.468,6975.0,6979.0,3170.0,3266.0,0.801,0.781,2083.0,1954.0,1668.0,1526.0,962.0,955.0,1.25,1.22,8685.0,8506.0,0.727,0.274,0.5,581.0,588.0,50.0,3511.0,3507.0,1110.0,1125.0
Houston,2012,0.359,0.325,1330.0,1136.0,478.0,369.0,1.47,0.492,1404.0,1321.0,319.0,340.0,2014.0,2028.0,-17.0,0.449,0.49,0.456,5543.0,5427.0,2489.0,2474.0,0.782,0.766,1301.0,1490.0,1018.0,1142.0,770.0,729.0,1.17,1.19,6474.0,6459.0,0.734,0.275,0.502,496.0,495.0,38.0,2784.0,2757.0,955.0,972.0
Houston,2013,0.366,0.367,2369.0,1799.0,867.0,661.0,1.47,0.525,1902.0,1858.0,359.0,498.0,2652.0,2539.0,133.0,0.461,0.502,0.454,6782.0,7007.0,3124.0,3184.0,0.754,0.776,2087.0,1771.0,1573.0,1374.0,909.0,876.0,1.28,1.2,8688.0,8403.0,0.752,0.264,0.51,679.0,693.0,32.0,3561.0,3415.0,1298.0,1165.0
Houston,2014,0.358,0.353,2179.0,1889.0,779.0,666.0,1.39,0.531,1755.0,1821.0,461.0,460.0,2797.0,2439.0,168.0,0.472,0.489,0.443,6603.0,7218.0,3118.0,3197.0,0.712,0.757,2549.0,1844.0,1814.0,1395.0,920.0,977.0,1.34,1.17,8829.0,8455.0,0.741,0.274,0.521,621.0,704.0,76.0,3717.0,3416.0,1264.0,1096.0
Houston,2015,0.348,0.322,2680.0,1881.0,933.0,605.0,1.39,0.512,1820.0,1752.0,407.0,437.0,2624.0,2621.0,-12.0,0.444,0.486,0.443,6832.0,6983.0,3032.0,3092.0,0.715,0.751,2133.0,1932.0,1525.0,1451.0,958.0,973.0,1.25,1.18,8522.0,8240.0,0.729,0.268,0.499,777.0,726.0,66.0,3582.0,3594.0,1307.0,1272.0
Houston,2016,0.347,0.361,2533.0,2206.0,878.0,796.0,1.46,0.516,1821.0,2015.0,430.0,404.0,2601.0,2690.0,-129.0,0.452,0.516,0.459,6847.0,6977.0,3094.0,3200.0,0.694,0.756,2407.0,2018.0,1671.0,1525.0,930.0,970.0,1.28,1.25,8737.0,8721.0,0.728,0.257,0.491,821.0,734.0,77.0,3531.0,3660.0,1250.0,1293.0
Indiana,2000,0.392,0.327,1487.0,1006.0,583.0,329.0,1.6,0.503,1857.0,1735.0,422.0,323.0,2612.0,2545.0,-131.0,0.459,0.469,0.446,6640.0,6982.0,3047.0,3113.0,0.811,0.755,2008.0,1821.0,1629.0,1374.0,842.0,1040.0,1.25,1.14,8306.0,7929.0,0.715,0.249,0.491,559.0,610.0,40.0,3454.0,3585.0,1159.0,1126.0
Indiana,2001,0.342,0.336,1159.0,1121.0,396.0,377.0,1.42,0.471,1763.0,1695.0,487.0,387.0,2595.0,2495.0,-21.0,0.44,0.452,0.423,6431.0,6683.0,2828.0,2829.0,0.766,0.758,2009.0,2074.0,1539.0,1572.0,921.0,1042.0,1.18,1.14,7591.0,7607.0,0.714,0.27,0.499,563.0,589.0,64.0,3516.0,3537.0,1244.0,1115.0
Indiana,2002,0.339,0.348,1195.0,1200.0,405.0,418.0,1.51,0.477,1884.0,1771.0,436.0,466.0,2568.0,2514.0,-64.0,0.446,0.469,0.438,6580.0,6800.0,2935.0,2977.0,0.772,0.749,2155.0,2062.0,1663.0,1544.0,930.0,1048.0,1.21,1.16,7938.0,7916.0,0.71,0.27,0.495,658.0,618.0,94.0,3498.0,3562.0,1249.0,1173.0
Indiana,2003,0.339,0.34,1119.0,1197.0,379.0,407.0,1.58,0.469,1910.0,1696.0,443.0,513.0,2622.0,2458.0,-48.0,0.441,0.458,0.428,6608.0,6690.0,2911.0,2860.0,0.766,0.767,2271.0,1992.0,1739.0,1527.0,1004.0,1006.0,1.2,1.14,7940.0,7654.0,0.723,0.29,0.511,696.0,620.0,110.0,3626.0,3464.0,1210.0,1258.0
Indiana,2004,0.351,0.324,1281.0,1014.0,449.0,329.0,1.5,0.471,1774.0,1649.0,411.0,512.0,2452.0,2423.0,-119.0,0.435,0.459,0.432,6322.0,6180.0,2753.0,2671.0,0.764,0.75,2014.0,1800.0,1538.0,1350.0,965.0,867.0,1.19,1.14,7493.0,7021.0,0.739,0.285,0.509,726.0,582.0,79.0,3417.0,3290.0,1182.0,1301.0
Indiana,2005,0.344,0.365,1575.0,1071.0,542.0,391.0,1.27,0.476,1489.0,1540.0,357.0,398.0,2418.0,2416.0,-102.0,0.432,0.472,0.44,6169.0,6284.0,2668.0,2768.0,0.792,0.743,2206.0,2202.0,1748.0,1637.0,868.0,972.0,1.24,1.2,7626.0,7564.0,0.713,0.264,0.492,615.0,549.0,79.0,3286.0,3388.0,1173.0,1142.0
Indiana,2006,0.349,0.343,1536.0,1083.0,536.0,371.0,1.3,0.487,1631.0,1520.0,409.0,399.0,2559.0,2416.0,73.0,0.444,0.464,0.435,6274.0,6504.0,2786.0,2831.0,0.737,0.733,2158.0,2060.0,1591.0,1511.0,898.0,968.0,1.23,1.16,7699.0,7544.0,0.726,0.271,0.505,598.0,661.0,77.0,3457.0,3384.0,1254.0,1112.0
Indiana,2007,0.346,0.372,1389.0,1175.0,481.0,437.0,1.26,0.474,1680.0,1642.0,447.0,410.0,2441.0,2499.0,17.0,0.438,0.491,0.457,6561.0,6416.0,2872.0,2931.0,0.76,0.753,2125.0,2311.0,1615.0,1741.0,990.0,915.0,1.19,1.25,7840.0,8040.0,0.727,0.284,0.501,599.0,644.0,94.0,3431.0,3414.0,1335.0,1289.0
Indiana,2008,0.374,0.386,2021.0,1571.0,755.0,606.0,1.51,0.498,1864.0,1820.0,412.0,416.0,2633.0,2800.0,-192.0,0.444,0.498,0.454,6993.0,6817.0,3102.0,3093.0,0.768,0.757,2042.0,2443.0,1568.0,1850.0,904.0,929.0,1.22,1.27,8527.0,8642.0,0.739,0.244,0.487,623.0,663.0,112.0,3537.0,3729.0,1236.0,1297.0
Indiana,2009,0.378,0.375,1725.0,1519.0,652.0,569.0,1.49,0.501,1775.0,1731.0,434.0,444.0,2661.0,2708.0,-32.0,0.455,0.499,0.458,7080.0,6862.0,3220.0,3141.0,0.807,0.764,1890.0,2431.0,1525.0,1857.0,924.0,909.0,1.22,1.27,8617.0,8708.0,0.745,0.254,0.498,573.0,635.0,89.0,3585.0,3617.0,1189.0,1151.0
Indiana,2010,0.348,0.363,1896.0,1405.0,659.0,510.0,1.4,0.491,1730.0,1694.0,439.0,414.0,2618.0,2852.0,-418.0,0.443,0.49,0.453,6823.0,6875.0,3020.0,3113.0,0.775,0.756,2019.0,2346.0,1564.0,1774.0,785.0,969.0,1.21,1.24,8263.0,8510.0,0.73,0.216,0.471,585.0,654.0,72.0,3403.0,3821.0,1232.0,1227.0
Indiana,2011,0.354,0.359,1653.0,1423.0,585.0,511.0,1.28,0.486,1611.0,1670.0,456.0,467.0,2657.0,2618.0,22.0,0.442,0.487,0.449,6787.0,6837.0,3003.0,3071.0,0.782,0.75,2035.0,2157.0,1592.0,1618.0,914.0,931.0,1.21,1.21,8183.0,8271.0,0.741,0.259,0.502,584.0,615.0,64.0,3571.0,3549.0,1262.0,1143.0
Indiana,2012,0.368,0.351,1064.0,1259.0,392.0,442.0,1.33,0.474,1228.0,1292.0,357.0,398.0,2070.0,1998.0,-60.0,0.438,0.476,0.435,5375.0,5304.0,2354.0,2305.0,0.782,0.729,1724.0,1617.0,1349.0,1179.0,826.0,794.0,1.2,1.17,6449.0,6231.0,0.723,0.292,0.509,523.0,433.0,49.0,2896.0,2792.0,925.0,985.0
Indiana,2013,0.347,0.327,1599.0,1344.0,555.0,440.0,1.4,0.479,1645.0,1555.0,513.0,459.0,2671.0,2401.0,123.0,0.436,0.453,0.42,6525.0,6657.0,2845.0,2797.0,0.746,0.76,1915.0,1728.0,1429.0,1314.0,1043.0,909.0,1.18,1.1,7674.0,7348.0,0.746,0.303,0.529,580.0,611.0,76.0,3714.0,3310.0,1178.0,1055.0
Indiana,2014,0.357,0.345,1542.0,1561.0,550.0,538.0,1.39,0.49,1651.0,1525.0,446.0,378.0,2831.0,2521.0,100.0,0.449,0.46,0.42,6573.0,6786.0,2949.0,2850.0,0.779,0.755,1907.0,1768.0,1485.0,1334.0,834.0,856.0,1.21,1.12,7933.0,7572.0,0.768,0.249,0.52,550.0,593.0,62.0,3665.0,3377.0,1185.0,1085.0
Indiana,2015,0.352,0.345,1740.0,1713.0,612.0,591.0,1.61,0.484,1757.0,1633.0,375.0,386.0,2822.0,2704.0,97.0,0.439,0.478,0.435,6824.0,6784.0,2998.0,2949.0,0.756,0.753,1817.0,1951.0,1373.0,1469.0,856.0,800.0,1.17,1.17,7981.0,7958.0,0.779,0.24,0.512,505.0,617.0,40.0,3678.0,3504.0,1093.0,996.0
